LGA_name,LGA_rate,offence_count,offence_subdiv,year
Brimbank,811.407696866,1657,F90 Miscellaneous offences,2020
Brimbank,0.48968479,1,F90 Miscellaneous offences,2020
Brimbank,0.48968479,1,F90 Miscellaneous offences,2020
Yarra,106.941209865,105,A20 Assault and related offences,2023
Yarra,258.695879102,254,A20 Assault and related offences,2023
Yarra,58.053799641,57,A20 Assault and related offences,2023
Yarra,3.055463139,3,A40 Abduction and related offences,2023
Yarra,15.277315695,15,A40 Abduction and related offences,2023
Yarra,20.36975426,20,"A70 Stalking, harassment and threatening behaviour",2023
Yarra,23.425217399,23,"A70 Stalking, harassment and threatening behaviour",2023
Yarra,20.36975426,20,"A70 Stalking, harassment and threatening behaviour",2023
Yarra,16.295803408,16,A80 Dangerous and negligent acts endangering people,2023
Yarra,931.916257396,915,B20 Property damage,2023
Yarra,7.129413991,7,B30 Burglary/Break and enter,2023
Yarra,431.838790312,424,B30 Burglary/Break and enter,2023
Yarra,109.996673004,108,C10 Drug dealing and trafficking,2023
Yarra,652.850624033,641,C30 Drug use and possession,2023
Yarra,40.73950852,40,D10 Weapons and explosives offences,2023
Yarra,234.25217399,230,D10 Weapons and explosives offences,2023
Yarra,7.129413991,7,D20 Disorderly and offensive conduct,2023
Yarra,5.092438565,5,D30 Public nuisance offences,2023
Yarra,169.068960358,166,E10 Justice procedures,2023
Yarra,21.388241973,21,E10 Justice procedures,2023
Yarra,6.110926278,6,E20 Breaches of orders,2023
Yarra,3.055463139,3,F20 Transport regulation offences,2023
Yarra,9.166389417,9,F30 Other government regulatory offences,2023
Yarra,1.018487713,1,F90 Miscellaneous offences,2023
Yarra,5.092438565,5,F90 Miscellaneous offences,2023
Yarra,2.166823761,2,A10 Homicide and related offences,2022
Yarra,2.166823761,2,A60 Blackmail and extortion,2022
Yarra,2.166823761,2,A60 Blackmail and extortion,2022
Yarra,14.084354449,13,"A70 Stalking, harassment and threatening behaviour",2022
Yarra,29.252120779,27,B10 Arson,2022
Yarra,39.002827705,36,B20 Property damage,2022
Yarra,431.197928516,398,B30 Burglary/Break and enter,2022
Yarra,815.809146163,753,B40 Theft,2022
Yarra,476.701227506,440,B40 Theft,2022
Yarra,1.083411881,1,B40 Theft,2022
Yarra,22.751649495,21,B50 Deception,2022
Yarra,13.000942568,12,C20 Cultivate or manufacture drugs,2022
Yarra,2.166823761,2,C30 Drug use and possession,2022
Yarra,669.548542269,618,C30 Drug use and possession,2022
Yarra,60.671065319,56,D20 Disorderly and offensive conduct,2022
Yarra,53.087182154,49,D20 Disorderly and offensive conduct,2022
Yarra,4.333647523,4,E10 Justice procedures,2022
Yarra,125.675778161,116,E10 Justice procedures,2022
Yarra,1.083411881,1,E10 Justice procedures,2022
Yarra,557.957118558,515,E20 Breaches of orders,2022
Yarra,242.684261276,224,E20 Breaches of orders,2022
Yarra,2.166823761,2,F90 Miscellaneous offences,2022
Yarra,22.751649495,21,F90 Miscellaneous offences,2022
Yarra,1.083411881,1,F90 Miscellaneous offences,2022
Yarra,296.106904426,271,A20 Assault and related offences,2021
Yarra,376.962664307,345,A30 Sexual offences,2021
Yarra,102.708667956,94,A50 Robbery,2021
Yarra,42.613170748,39,"A70 Stalking, harassment and threatening behaviour",2021
Yarra,12.019099442,11,A80 Dangerous and negligent acts endangering people,2021
Yarra,22.94555348,21,B10 Arson,2021
Yarra,187.935009451,172,B20 Property damage,2021
Yarra,79.763114476,73,B30 Burglary/Break and enter,2021
Yarra,522.28450301,478,B30 Burglary/Break and enter,2021
Yarra,2.185290808,2,B50 Deception,2021
Yarra,2.185290808,2,C10 Drug dealing and trafficking,2021
Yarra,783.426754515,717,C30 Drug use and possession,2021
Yarra,1.092645404,1,C90 Other drug offences,2021
Yarra,61.188142612,56,D20 Disorderly and offensive conduct,2021
Yarra,31.68671671,29,D20 Disorderly and offensive conduct,2021
Yarra,14.204390249,13,D30 Public nuisance offences,2021
Yarra,3.277936211,3,D40 Public security offences,2021
Yarra,3.277936211,3,F30 Other government regulatory offences,2021
Yarra,339.812720578,311,F90 Miscellaneous offences,2021
Yarra,187.250418986,181,A20 Assault and related offences,2020
Yarra,358.982847448,347,A20 Assault and related offences,2020
Yarra,18.621588628,18,A50 Robbery,2020
Yarra,74.486354514,72,"A70 Stalking, harassment and threatening behaviour",2020
Yarra,32.070513749,31,A80 Dangerous and negligent acts endangering people,2020
Yarra,26.897850241,26,B10 Arson,2020
Yarra,1.034532702,1,B10 Arson,2020
Yarra,985.909664604,953,B20 Property damage,2020
Yarra,145.869110923,141,B20 Property damage,2020
Yarra,85.866214231,83,B30 Burglary/Break and enter,2020
Yarra,771.761395378,746,B40 Theft,2020
Yarra,577.269247481,558,B40 Theft,2020
Yarra,67.244625603,65,B50 Deception,2020
Yarra,1.034532702,1,B50 Deception,2020
Yarra,905.216113881,875,B50 Deception,2020
Yarra,5.172663508,5,C10 Drug dealing and trafficking,2020
Yarra,1.034532702,1,C20 Cultivate or manufacture drugs,2020
Yarra,16.552523225,16,C20 Cultivate or manufacture drugs,2020
Yarra,2.069065403,2,C90 Other drug offences,2020
Yarra,9.310794314,9,D20 Disorderly and offensive conduct,2020
Yarra,1.034532702,1,D30 Public nuisance offences,2020
Yarra,1.034532702,1,E10 Justice procedures,2020
Yarra,12.414392419,12,E10 Justice procedures,2020
Yarra,84.831681529,82,E20 Breaches of orders,2020
Yarra,308.29074507,298,E20 Breaches of orders,2020
Yarra,19.65612133,19,F30 Other government regulatory offences,2020
Yarra,1.034532702,1,F30 Other government regulatory offences,2020
Yarra,1300.407605884,1257,F90 Miscellaneous offences,2020
Yarra,203.6975426,200,A30 Sexual offences,2023
Yarra,9.166389417,9,A50 Robbery,2023
Yarra,4.073950852,4,"A70 Stalking, harassment and threatening behaviour",2023
Yarra,42.776483946,42,"A70 Stalking, harassment and threatening behaviour",2023
Yarra,35.647069955,35,A80 Dangerous and negligent acts endangering people,2023
Yarra,31.573119103,31,A80 Dangerous and negligent acts endangering people,2023
Yarra,21.388241973,21,B10 Arson,2023
Yarra,179.253837488,176,B20 Property damage,2023
Yarra,140.551304394,138,B30 Burglary/Break and enter,2023
Yarra,492.948053092,484,B30 Burglary/Break and enter,2023
Yarra,521.465709056,512,B40 Theft,2023
Yarra,1896.424121607,1862,B40 Theft,2023
Yarra,843.307826365,828,B40 Theft,2023
Yarra,530.632098473,521,B40 Theft,2023
Yarra,481.744688249,473,B40 Theft,2023
Yarra,162.95803408,160,B50 Deception,2023
Yarra,20.36975426,20,B50 Deception,2023
Yarra,41.757996233,41,D20 Disorderly and offensive conduct,2023
Yarra,74.349603049,73,D30 Public nuisance offences,2023
Yarra,5.092438565,5,E10 Justice procedures,2023
Yarra,435.912741164,428,E20 Breaches of orders,2023
Yarra,288.187560265,266,A20 Assault and related offences,2022
Yarra,224.266259304,207,A20 Assault and related offences,2022
Yarra,460.450049295,425,A20 Assault and related offences,2022
Yarra,80.172479171,74,A50 Robbery,2022
Yarra,29.252120779,27,"A70 Stalking, harassment and threatening behaviour",2022
Yarra,22.751649495,21,"A70 Stalking, harassment and threatening behaviour",2022
Yarra,34.669180182,32,"A70 Stalking, harassment and threatening behaviour",2022
Yarra,16.25117821,15,A80 Dangerous and negligent acts endangering people,2022
Yarra,884.064094647,816,B20 Property damage,2022
Yarra,179.846372195,166,B20 Property damage,2022
Yarra,126.759190041,117,B30 Burglary/Break and enter,2022
Yarra,443.115459204,409,B30 Burglary/Break and enter,2022
Yarra,1.083411881,1,B30 Burglary/Break and enter,2022
Yarra,400.862395857,370,B40 Theft,2022
Yarra,1661.953824986,1534,B40 Theft,2022
Yarra,39.002827705,36,B50 Deception,2022
Yarra,11.917530688,11,B50 Deception,2022
Yarra,117.008483115,108,C10 Drug dealing and trafficking,2022
Yarra,47.670122751,44,D10 Weapons and explosives offences,2022
Yarra,235.100378111,217,D10 Weapons and explosives offences,2022
Yarra,105.090952427,97,D20 Disorderly and offensive conduct,2022
Yarra,6.500471284,6,D20 Disorderly and offensive conduct,2022
Yarra,13.000942568,12,D20 Disorderly and offensive conduct,2022
Yarra,5.417059403,5,D30 Public nuisance offences,2022
Yarra,82.339302933,76,D30 Public nuisance offences,2022
Yarra,15.16776633,14,E20 Breaches of orders,2022
Yarra,1.083411881,1,F20 Transport regulation offences,2022
Yarra,2.185290808,2,A10 Homicide and related offences,2021
Yarra,219.621726161,201,A20 Assault and related offences,2021
Yarra,403.186153997,369,A20 Assault and related offences,2021
Yarra,1.092645404,1,A40 Abduction and related offences,2021
Yarra,18.574971864,17,A40 Abduction and related offences,2021
Yarra,9.833808634,9,A50 Robbery,2021
Yarra,25.130844287,23,"A70 Stalking, harassment and threatening behaviour",2021
Yarra,40.42787994,37,"A70 Stalking, harassment and threatening behaviour",2021
Yarra,1.092645404,1,B10 Arson,2021
Yarra,828.225216071,758,B20 Property damage,2021
Yarra,19.667617268,18,B20 Property damage,2021
Yarra,386.796472941,354,B30 Burglary/Break and enter,2021
Yarra,2.185290808,2,B30 Burglary/Break and enter,2021
Yarra,462.189005802,423,B40 Theft,2021
Yarra,1560.297636608,1428,B40 Theft,2021
Yarra,713.497448673,653,B40 Theft,2021
Yarra,543.044765682,497,B40 Theft,2021
Yarra,513.54333978,470,B40 Theft,2021
Yarra,1277.302477027,1169,B40 Theft,2021
Yarra,16.389681057,15,B50 Deception,2021
Yarra,67.744015035,62,D10 Weapons and explosives offences,2021
Yarra,309.218649272,283,D10 Weapons and explosives offences,2021
Yarra,1.092645404,1,D10 Weapons and explosives offences,2021
Yarra,120.190994417,110,D20 Disorderly and offensive conduct,2021
Yarra,55.724915593,51,D20 Disorderly and offensive conduct,2021
Yarra,9.833808634,9,D20 Disorderly and offensive conduct,2021
Yarra,10.926454038,10,D30 Public nuisance offences,2021
Yarra,1.092645404,1,D30 Public nuisance offences,2021
Yarra,4.370581615,4,E10 Justice procedures,2021
Yarra,173.730619202,159,E10 Justice procedures,2021
Yarra,8.74116323,8,E10 Justice procedures,2021
Yarra,2.185290808,2,E10 Justice procedures,2021
Yarra,135.48803007,124,E20 Breaches of orders,2021
Yarra,4.370581615,4,F20 Transport regulation offences,2021
Yarra,2.185290808,2,F30 Other government regulatory offences,2021
Yarra,3.277936211,3,F90 Miscellaneous offences,2021
Yarra,2.069065403,2,A10 Homicide and related offences,2020
Yarra,95.177008545,92,A20 Assault and related offences,2020
Yarra,4.138130806,4,A40 Abduction and related offences,2020
Yarra,9.310794314,9,A40 Abduction and related offences,2020
Yarra,112.764064472,109,A50 Robbery,2020
Yarra,25.863317539,25,"A70 Stalking, harassment and threatening behaviour",2020
Yarra,22.759719435,22,"A70 Stalking, harassment and threatening behaviour",2020
Yarra,51.726635079,50,"A70 Stalking, harassment and threatening behaviour",2020
Yarra,28.966915644,28,A80 Dangerous and negligent acts endangering people,2020
Yarra,19.65612133,19,B20 Property damage,2020
Yarra,355.879249343,344,B30 Burglary/Break and enter,2020
Yarra,556.578593449,538,B40 Theft,2020
Yarra,712.793031388,689,B40 Theft,2020
Yarra,1.034532702,1,B40 Theft,2020
Yarra,1162.814756574,1124,B40 Theft,2020
Yarra,64.141027498,62,B50 Deception,2020
Yarra,4.138130806,4,B50 Deception,2020
Yarra,1.034532702,1,C20 Cultivate or manufacture drugs,2020
Yarra,5.172663508,5,C30 Drug use and possession,2020
Yarra,984.875131903,952,C30 Drug use and possession,2020
Yarra,85.866214231,83,D20 Disorderly and offensive conduct,2020
Yarra,24.828784838,24,D20 Disorderly and offensive conduct,2020
Yarra,3.103598105,3,D30 Public nuisance offences,2020
Yarra,68.279158304,66,D30 Public nuisance offences,2020
Yarra,1.034532702,1,D30 Public nuisance offences,2020
Yarra,17.587055927,17,D40 Public security offences,2020
Yarra,524.5080797,507,E20 Breaches of orders,2020
Yarra,6.207196209,6,E20 Breaches of orders,2020
Yarra,4.138130806,4,F20 Transport regulation offences,2020
Yarra,3.103598105,3,F90 Miscellaneous offences,2020
Yarra,2.036975426,2,A10 Homicide and related offences,2023
Yarra,182.309300627,179,A20 Assault and related offences,2023
Yarra,365.637088967,359,A20 Assault and related offences,2023
Yarra,72.312627623,71,A50 Robbery,2023
Yarra,4.073950852,4,A60 Blackmail and extortion,2023
Yarra,3.055463139,3,A60 Blackmail and extortion,2023
Yarra,83.515992466,82,"A70 Stalking, harassment and threatening behaviour",2023
Yarra,38.702533094,38,B20 Property damage,2023
Yarra,1415.697921071,1390,B40 Theft,2023
Yarra,962.470888786,945,B50 Deception,2023
Yarra,4.073950852,4,B50 Deception,2023
Yarra,5.092438565,5,B50 Deception,2023
Yarra,2.036975426,2,C20 Cultivate or manufacture drugs,2023
Yarra,22.406729686,22,C20 Cultivate or manufacture drugs,2023
Yarra,2.036975426,2,C30 Drug use and possession,2023
Yarra,40.73950852,40,C90 Other drug offences,2023
Yarra,9.166389417,9,D10 Weapons and explosives offences,2023
Yarra,44.813459372,44,D20 Disorderly and offensive conduct,2023
Yarra,88.608431031,87,D20 Disorderly and offensive conduct,2023
Yarra,58.053799641,57,D20 Disorderly and offensive conduct,2023
Yarra,6.110926278,6,D20 Disorderly and offensive conduct,2023
Yarra,8.147901704,8,D30 Public nuisance offences,2023
Yarra,67.220189058,66,E20 Breaches of orders,2023
Yarra,245.455538833,241,E20 Breaches of orders,2023
Yarra,5.092438565,5,F90 Miscellaneous offences,2023
Yarra,102.924128666,95,A20 Assault and related offences,2022
Yarra,66.088124722,61,A20 Assault and related offences,2022
Yarra,218.8491999,202,A30 Sexual offences,2022
Yarra,7.583883165,7,A40 Abduction and related offences,2022
Yarra,9.750706926,9,A40 Abduction and related offences,2022
Yarra,14.084354449,13,A50 Robbery,2022
Yarra,42.253063347,39,"A70 Stalking, harassment and threatening behaviour",2022
Yarra,76.922243529,71,"A70 Stalking, harassment and threatening behaviour",2022
Yarra,47.670122751,44,A80 Dangerous and negligent acts endangering people,2022
Yarra,49.836946512,46,A80 Dangerous and negligent acts endangering people,2022
Yarra,2.166823761,2,B10 Arson,2022
Yarra,7.583883165,7,B30 Burglary/Break and enter,2022
Yarra,332.607447373,307,B40 Theft,2022
Yarra,2793.035828431,2578,B40 Theft,2022
Yarra,1.083411881,1,B50 Deception,2022
Yarra,754.054668963,696,B50 Deception,2022
Yarra,1.083411881,1,B50 Deception,2022
Yarra,4.333647523,4,C20 Cultivate or manufacture drugs,2022
Yarra,9.750706926,9,C90 Other drug offences,2022
Yarra,5.417059403,5,D10 Weapons and explosives offences,2022
Yarra,67.171536603,62,D20 Disorderly and offensive conduct,2022
Yarra,3.250235642,3,D30 Public nuisance offences,2022
Yarra,6.500471284,6,E10 Justice procedures,2022
Yarra,20.584825733,19,E10 Justice procedures,2022
Yarra,106.174364308,98,E20 Breaches of orders,2022
Yarra,23.835061375,22,F20 Transport regulation offences,2022
Yarra,3.250235642,3,F30 Other government regulatory offences,2022
Yarra,2.166823761,2,F90 Miscellaneous offences,2022
Yarra,114.727767398,105,A20 Assault and related offences,2021
Yarra,96.152795533,88,A20 Assault and related offences,2021
Yarra,1.092645404,1,A60 Blackmail and extortion,2021
Yarra,2.185290808,2,A60 Blackmail and extortion,2021
Yarra,21.852908076,20,"A70 Stalking, harassment and threatening behaviour",2021
Yarra,36.057298325,33,"A70 Stalking, harassment and threatening behaviour",2021
Yarra,80.85575988,74,"A70 Stalking, harassment and threatening behaviour",2021
Yarra,42.613170748,39,A80 Dangerous and negligent acts endangering people,2021
Yarra,53.539624786,49,A80 Dangerous and negligent acts endangering people,2021
Yarra,6.555872423,6,B30 Burglary/Break and enter,2021
Yarra,48.076397767,44,B50 Deception,2021
Yarra,800.909080976,733,B50 Deception,2021
Yarra,26.223489691,24,B50 Deception,2021
Yarra,2.185290808,2,B50 Deception,2021
Yarra,152.97035653,140,C10 Drug dealing and trafficking,2021
Yarra,10.926454038,10,C20 Cultivate or manufacture drugs,2021
Yarra,7.648517827,7,C20 Cultivate or manufacture drugs,2021
Yarra,5.463227019,5,C30 Drug use and possession,2021
Yarra,7.648517827,7,D20 Disorderly and offensive conduct,2021
Yarra,1.092645404,1,D30 Public nuisance offences,2021
Yarra,46.983752363,43,D30 Public nuisance offences,2021
Yarra,21.852908076,20,E10 Justice procedures,2021
Yarra,673.069568733,616,E20 Breaches of orders,2021
Yarra,166.082101376,152,E20 Breaches of orders,2021
Yarra,4.370581615,4,E20 Breaches of orders,2021
Yarra,1.092645404,1,F20 Transport regulation offences,2021
